spk_id,gender,household_id,hh_size,OA,LSOA,MSOA
spk-f-54893,female,E00069554_HH000013,1,E00069554,E01013788,E02002863
spk-f-55202,female,E00069554_HH000034,2,E00069554,E01013788,E02002863
spk-m-54215,male,E00069554_HH000076,2,E00069554,E01013788,E02002863
spk-m-54105,male,E00069554_HH000064,2,E00069554,E01013788,E02002863
spk-m-54389,male,E00069554_HH000091,4,E00069554,E01013788,E02002863
spk-m-54262,male,E00069554_HH000080,2,E00069554,E01013788,E02002863
spk-m-54044,male,E00069554_HH000059,2,E00069554,E01013788,E02002863
spk-f-55163,female,E00069554_HH000033,2,E00069554,E01013788,E02002863
spk-m-54461,male,E00069554_HH000093,4,E00069554,E01013788,E02002863
spk-m-54184,male,E00069554_HH000071,2,E00069554,E01013788,E02002863
spk-m-54468,male,E00069554_HH000094,3,E00069554,E01013788,E02002863
spk-m-54347,male,E00069554_HH000090,4,E00069554,E01013788,E02002863
spk-f-54736,female,E00069554_HH000003,1,E00069554,E01013788,E02002863
spk-m-54492,male,E00069554_HH000095,3,E00069554,E01013788,E02002863
spk-f-55296,female,E00069554_HH000037,2,E00069554,E01013788,E02002863
spk-m-54023,male,E00069554_HH000056,2,E00069554,E01013788,E02002863
spk-m-54333,male,E00069554_HH000089,5,E00069554,E01013788,E02002863
spk-m-54014,male,E00069554_HH000055,2,E00069554,E01013788,E02002863
spk-m-54306,male,E00069554_HH000087,2,E00069554,E01013788,E02002863
spk-f-55030,female,E00069554_HH000027,2,E00069554,E01013788,E02002863
spk-m-54345,male,E00069554_HH000090,4,E00069554,E01013788,E02002863
spk-m-54101,male,E00069554_HH000063,2,E00069554,E01013788,E02002863
spk-m-54167,male,E00069554_HH000069,2,E00069554,E01013788,E02002863
spk-m-53991,male,E00069554_HH000052,2,E00069554,E01013788,E02002863
spk-f-55152,female,E00069554_HH000032,2,E00069554,E01013788,E02002863
spk-m-54406,male,E00069554_HH000092,4,E00069554,E01013788,E02002863
spk-f-54975,female,E00069554_HH000023,1,E00069554,E01013788,E02002863
spk-m-54126,male,E00069554_HH000066,2,E00069554,E01013788,E02002863
spk-m-53990,male,E00069554_HH000051,2,E00069554,E01013788,E02002863
spk-m-54303,male,E00069554_HH000087,2,E00069554,E01013788,E02002863
spk-f-54882,female,E00069554_HH000012,1,E00069554,E01013788,E02002863
spk-f-54829,female,E00069554_HH000007,1,E00069554,E01013788,E02002863
spk-f-55042,female,E00069554_HH000027,2,E00069554,E01013788,E02002863
spk-m-54174,male,E00069554_HH000070,2,E00069554,E01013788,E02002863
spk-f-54790,female,E00069554_HH000005,1,E00069554,E01013788,E02002863
spk-f-55083,female,E00069554_HH000030,2,E00069554,E01013788,E02002863
spk-m-54112,male,E00069554_HH000064,2,E00069554,E01013788,E02002863
spk-m-54247,male,E00069554_HH000078,2,E00069554,E01013788,E02002863
spk-m-54078,male,E00069554_HH000061,2,E00069554,E01013788,E02002863
spk-f-54871,female,E00069554_HH000011,1,E00069554,E01013788,E02002863
spk-m-54180,male,E00069554_HH000071,2,E00069554,E01013788,E02002863
spk-m-54265,male,E00069554_HH000080,2,E00069554,E01013788,E02002863
spk-f-54712,female,E00069554_HH000001,1,E00069554,E01013788,E02002863
spk-m-54269,male,E00069554_HH000082,2,E00069554,E01013788,E02002863
spk-m-53968,male,E00069554_HH000049,2,E00069554,E01013788,E02002863
spk-m-53908,male,E00069554_HH000046,2,E00069554,E01013788,E02002863
spk-f-55256,female,E00069554_HH000036,2,E00069554,E01013788,E02002863
spk-m-54214,male,E00069554_HH000075,2,E00069554,E01013788,E02002863
spk-f-55057,female,E00069554_HH000028,2,E00069554,E01013788,E02002863
spk-f-55179,female,E00069554_HH000034,2,E00069554,E01013788,E02002863
spk-m-54271,male,E00069554_HH000083,2,E00069554,E01013788,E02002863
spk-m-54273,male,E00069554_HH000083,2,E00069554,E01013788,E02002863
spk-f-55028,female,E00069554_HH000026,1,E00069554,E01013788,E02002863
spk-f-54994,female,E00069554_HH000024,1,E00069554,E01013788,E02002863
spk-m-54296,male,E00069554_HH000086,2,E00069554,E01013788,E02002863
spk-m-54008,male,E00069554_HH000054,2,E00069554,E01013788,E02002863
spk-m-53999,male,E00069554_HH000053,2,E00069554,E01013788,E02002863
spk-m-54019,male,E00069554_HH000056,2,E00069554,E01013788,E02002863
spk-f-55164,female,E00069554_HH000033,2,E00069554,E01013788,E02002863
spk-m-54152,male,E00069554_HH000068,2,E00069554,E01013788,E02002863
spk-m-54028,male,E00069554_HH000057,2,E00069554,E01013788,E02002863
spk-m-54242,male,E00069554_HH000077,2,E00069554,E01013788,E02002863
spk-m-54491,male,E00069554_HH000095,3,E00069554,E01013788,E02002863
spk-m-54430,male,E00069554_HH000092,4,E00069554,E01013788,E02002863
spk-f-55311,female,E00069554_HH000037,2,E00069554,E01013788,E02002863
spk-m-54071,male,E00069554_HH000061,2,E00069554,E01013788,E02002863
spk-m-54270,male,E00069554_HH000082,2,E00069554,E01013788,E02002863
spk-m-54454,male,E00069554_HH000093,4,E00069554,E01013788,E02002863
spk-m-53897,male,E00069554_HH000044,2,E00069554,E01013788,E02002863
spk-m-53982,male,E00069554_HH000050,2,E00069554,E01013788,E02002863
spk-f-55084,female,E00069554_HH000030,2,E00069554,E01013788,E02002863
spk-f-55225,female,E00069554_HH000035,2,E00069554,E01013788,E02002863
spk-m-54267,male,E00069554_HH000081,2,E00069554,E01013788,E02002863
spk-m-54277,male,E00069554_HH000084,2,E00069554,E01013788,E02002863
spk-m-53900,male,E00069554_HH000045,2,E00069554,E01013788,E02002863
spk-m-54498,male,E00069554_HH000096,3,E00069554,E01013788,E02002863
spk-m-54189,male,E00069554_HH000073,2,E00069554,E01013788,E02002863
spk-m-54205,male,E00069554_HH000075,2,E00069554,E01013788,E02002863
spk-m-54132,male,E00069554_HH000066,2,E00069554,E01013788,E02002863
spk-m-53860,male,E00069554_HH000040,2,E00069554,E01013788,E02002863
spk-f-54795,female,E00069554_HH000006,1,E00069554,E01013788,E02002863
spk-m-54396,male,E00069554_HH000091,4,E00069554,E01013788,E02002863
spk-f-54753,female,E00069554_HH000004,1,E00069554,E01013788,E02002863
spk-m-54446,male,E00069554_HH000093,4,E00069554,E01013788,E02002863
spk-f-55434,female,E00069554_HH000038,2,E00069554,E01013788,E02002863
spk-f-55131,female,E00069554_HH000031,2,E00069554,E01013788,E02002863
spk-m-54006,male,E00069554_HH000054,2,E00069554,E01013788,E02002863
spk-m-53993,male,E00069554_HH000052,2,E00069554,E01013788,E02002863
spk-f-55104,female,E00069554_HH000031,2,E00069554,E01013788,E02002863
spk-f-54850,female,E00069554_HH000008,1,E00069554,E01013788,E02002863
spk-m-54165,male,E00069554_HH000069,2,E00069554,E01013788,E02002863
spk-m-54046,male,E00069554_HH000059,2,E00069554,E01013788,E02002863
spk-m-54017,male,E00069554_HH000055,2,E00069554,E01013788,E02002863
spk-m-54349,male,E00069554_HH000090,4,E00069554,E01013788,E02002863
spk-m-54401,male,E00069554_HH000092,4,E00069554,E01013788,E02002863
spk-m-54043,male,E00069554_HH000058,2,E00069554,E01013788,E02002863
spk-f-54851,female,E00069554_HH000009,1,E00069554,E01013788,E02002863
spk-f-54901,female,E00069554_HH000014,1,E00069554,E01013788,E02002863
spk-m-53890,male,E00069554_HH000043,2,E00069554,E01013788,E02002863
spk-m-54336,male,E00069554_HH000089,5,E00069554,E01013788,E02002863
spk-m-54260,male,E00069554_HH000079,2,E00069554,E01013788,E02002863
spk-f-54940,female,E00069554_HH000018,1,E00069554,E01013788,E02002863
spk-m-53981,male,E00069554_HH000050,2,E00069554,E01013788,E02002863
spk-m-54376,male,E00069554_HH000091,4,E00069554,E01013788,E02002863
spk-m-54266,male,E00069554_HH000081,2,E00069554,E01013788,E02002863
spk-m-54323,male,E00069554_HH000089,5,E00069554,E01013788,E02002863
spk-m-54416,male,E00069554_HH000092,4,E00069554,E01013788,E02002863
spk-m-53902,male,E00069554_HH000045,2,E00069554,E01013788,E02002863
spk-m-53861,male,E00069554_HH000041,2,E00069554,E01013788,E02002863
spk-m-54149,male,E00069554_HH000067,2,E00069554,E01013788,E02002863
spk-f-55440,female,E00069554_HH000039,2,E00069554,E01013788,E02002863
spk-m-54496,male,E00069554_HH000096,3,E00069554,E01013788,E02002863
spk-m-53885,male,E00069554_HH000043,2,E00069554,E01013788,E02002863
spk-f-55419,female,E00069554_HH000038,2,E00069554,E01013788,E02002863
spk-m-54040,male,E00069554_HH000058,2,E00069554,E01013788,E02002863
spk-f-54974,female,E00069554_HH000022,1,E00069554,E01013788,E02002863
spk-m-53877,male,E00069554_HH000042,2,E00069554,E01013788,E02002863
spk-m-54489,male,E00069554_HH000095,3,E00069554,E01013788,E02002863
spk-m-54250,male,E00069554_HH000078,2,E00069554,E01013788,E02002863
spk-f-55160,female,E00069554_HH000032,2,E00069554,E01013788,E02002863
spk-m-54348,male,E00069554_HH000090,4,E00069554,E01013788,E02002863
spk-m-54464,male,E00069554_HH000093,4,E00069554,E01013788,E02002863
spk-f-54723,female,E00069554_HH000002,1,E00069554,E01013788,E02002863
spk-m-53857,male,E00069554_HH000040,2,E00069554,E01013788,E02002863
spk-m-54320,male,E00069554_HH000088,2,E00069554,E01013788,E02002863
spk-m-54259,male,E00069554_HH000079,2,E00069554,E01013788,E02002863
spk-m-54328,male,E00069554_HH000089,5,E00069554,E01013788,E02002863
spk-m-54123,male,E00069554_HH000065,2,E00069554,E01013788,E02002863
spk-m-54103,male,E00069554_HH000063,2,E00069554,E01013788,E02002863
spk-m-54185,male,E00069554_HH000072,2,E00069554,E01013788,E02002863
spk-m-54036,male,E00069554_HH000057,2,E00069554,E01013788,E02002863
spk-m-53988,male,E00069554_HH000051,2,E00069554,E01013788,E02002863
spk-m-54199,male,E00069554_HH000074,2,E00069554,E01013788,E02002863
spk-m-54501,male,E00069554_HH000096,3,E00069554,E01013788,E02002863
spk-f-54965,female,E00069554_HH000021,1,E00069554,E01013788,E02002863
spk-m-53973,male,E00069554_HH000049,2,E00069554,E01013788,E02002863
spk-m-54143,male,E00069554_HH000067,2,E00069554,E01013788,E02002863
spk-f-54917,female,E00069554_HH000015,1,E00069554,E01013788,E02002863
spk-m-54047,male,E00069554_HH000060,2,E00069554,E01013788,E02002863
spk-m-54119,male,E00069554_HH000065,2,E00069554,E01013788,E02002863
spk-f-55913,female,E00069556_HH000019,2,E00069556,E01013788,E02002863
spk-m-54569,male,E00069556_HH000032,2,E00069556,E01013788,E02002863
spk-m-54576,male,E00069556_HH000033,2,E00069556,E01013788,E02002863
spk-m-54822,male,E00069556_HH000054,2,E00069556,E01013788,E02002863
spk-f-55549,female,E00069556_HH000005,1,E00069556,E01013788,E02002863
spk-m-54537,male,E00069556_HH000030,2,E00069556,E01013788,E02002863
spk-m-54652,male,E00069556_HH000041,2,E00069556,E01013788,E02002863
spk-m-54892,male,E00069556_HH000060,2,E00069556,E01013788,E02002863
spk-f-56073,female,E00069556_HH000025,2,E00069556,E01013788,E02002863
spk-m-54609,male,E00069556_HH000037,2,E00069556,E01013788,E02002863
spk-m-54605,male,E00069556_HH000036,2,E00069556,E01013788,E02002863
spk-m-54747,male,E00069556_HH000048,2,E00069556,E01013788,E02002863
spk-f-55754,female,E00069556_HH000011,1,E00069556,E01013788,E02002863
spk-m-54833,male,E00069556_HH000055,2,E00069556,E01013788,E02002863
spk-m-54840,male,E00069556_HH000056,2,E00069556,E01013788,E02002863
spk-f-55758,female,E00069556_HH000012,1,E00069556,E01013788,E02002863
spk-m-54749,male,E00069556_HH000048,2,E00069556,E01013788,E02002863
spk-m-54612,male,E00069556_HH000038,2,E00069556,E01013788,E02002863
spk-m-54964,male,E00069556_HH000063,4,E00069556,E01013788,E02002863
spk-f-55480,female,E00069556_HH000001,1,E00069556,E01013788,E02002863
spk-f-56011,female,E00069556_HH000023,2,E00069556,E01013788,E02002863
spk-m-54549,male,E00069556_HH000032,2,E00069556,E01013788,E02002863
spk-m-54687,male,E00069556_HH000043,2,E00069556,E01013788,E02002863
spk-m-54931,male,E00069556_HH000062,5,E00069556,E01013788,E02002863
spk-f-55997,female,E00069556_HH000022,2,E00069556,E01013788,E02002863
spk-m-54542,male,E00069556_HH000031,2,E00069556,E01013788,E02002863
spk-m-54971,male,E00069556_HH000064,3,E00069556,E01013788,E02002863
spk-m-54856,male,E00069556_HH000057,2,E00069556,E01013788,E02002863
spk-m-54518,male,E00069556_HH000028,2,E00069556,E01013788,E02002863
spk-m-54826,male,E00069556_HH000055,2,E00069556,E01013788,E02002863
spk-f-55771,female,E00069556_HH000013,1,E00069556,E01013788,E02002863
spk-f-55824,female,E00069556_HH000016,1,E00069556,E01013788,E02002863
spk-m-54729,male,E00069556_HH000046,2,E00069556,E01013788,E02002863
spk-f-55960,female,E00069556_HH000021,2,E00069556,E01013788,E02002863
spk-m-54970,male,E00069556_HH000064,3,E00069556,E01013788,E02002863
spk-m-54985,male,E00069556_HH000065,3,E00069556,E01013788,E02002863
spk-m-54782,male,E00069556_HH000052,2,E00069556,E01013788,E02002863
spk-f-56065,female,E00069556_HH000025,2,E00069556,E01013788,E02002863
spk-m-54754,male,E00069556_HH000049,2,E00069556,E01013788,E02002863
spk-m-54685,male,E00069556_HH000042,2,E00069556,E01013788,E02002863
spk-f-55731,female,E00069556_HH000010,1,E00069556,E01013788,E02002863
spk-m-54510,male,E00069556_HH000026,2,E00069556,E01013788,E02002863
spk-f-56008,female,E00069556_HH000022,2,E00069556,E01013788,E02002863
spk-m-54718,male,E00069556_HH000045,2,E00069556,E01013788,E02002863
spk-f-56028,female,E00069556_HH000024,2,E00069556,E01013788,E02002863
spk-m-54988,male,E00069556_HH000065,3,E00069556,E01013788,E02002863
spk-m-54894,male,E00069556_HH000060,2,E00069556,E01013788,E02002863
spk-f-55563,female,E00069556_HH000006,1,E00069556,E01013788,E02002863
spk-m-54683,male,E00069556_HH000042,2,E00069556,E01013788,E02002863
spk-m-54703,male,E00069556_HH000044,2,E00069556,E01013788,E02002863
spk-m-54535,male,E00069556_HH000029,2,E00069556,E01013788,E02002863
spk-m-54580,male,E00069556_HH000034,2,E00069556,E01013788,E02002863
spk-m-54515,male,E00069556_HH000027,2,E00069556,E01013788,E02002863
spk-f-55879,female,E00069556_HH000017,1,E00069556,E01013788,E02002863
spk-m-54698,male,E00069556_HH000043,2,E00069556,E01013788,E02002863
spk-m-54511,male,E00069556_HH000027,2,E00069556,E01013788,E02002863
spk-m-54763,male,E00069556_HH000050,2,E00069556,E01013788,E02002863
spk-f-55655,female,E00069556_HH000008,1,E00069556,E01013788,E02002863
spk-m-54545,male,E00069556_HH000031,2,E00069556,E01013788,E02002863
spk-m-54944,male,E00069556_HH000062,5,E00069556,E01013788,E02002863
spk-m-54699,male,E00069556_HH000044,2,E00069556,E01013788,E02002863
spk-m-54770,male,E00069556_HH000050,2,E00069556,E01013788,E02002863
spk-f-56024,female,E00069556_HH000023,2,E00069556,E01013788,E02002863
spk-f-55925,female,E00069556_HH000019,2,E00069556,E01013788,E02002863
spk-m-54881,male,E00069556_HH000059,2,E00069556,E01013788,E02002863
spk-m-54924,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-f-55719,female,E00069556_HH000009,1,E00069556,E01013788,E02002863
spk-f-55798,female,E00069556_HH000014,1,E00069556,E01013788,E02002863
spk-m-54948,male,E00069556_HH000062,5,E00069556,E01013788,E02002863
spk-f-55536,female,E00069556_HH000004,1,E00069556,E01013788,E02002863
spk-f-55897,female,E00069556_HH000018,1,E00069556,E01013788,E02002863
spk-m-54534,male,E00069556_HH000029,2,E00069556,E01013788,E02002863
spk-m-54726,male,E00069556_HH000046,2,E00069556,E01013788,E02002863
spk-m-54860,male,E00069556_HH000057,2,E00069556,E01013788,E02002863
spk-f-55578,female,E00069556_HH000007,1,E00069556,E01013788,E02002863
spk-m-54791,male,E00069556_HH000052,2,E00069556,E01013788,E02002863
spk-m-54913,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-m-54867,male,E00069556_HH000058,2,E00069556,E01013788,E02002863
spk-m-54608,male,E00069556_HH000037,2,E00069556,E01013788,E02002863
spk-m-54582,male,E00069556_HH000035,2,E00069556,E01013788,E02002863
spk-m-54956,male,E00069556_HH000063,4,E00069556,E01013788,E02002863
spk-m-54574,male,E00069556_HH000033,2,E00069556,E01013788,E02002863
spk-m-54778,male,E00069556_HH000051,2,E00069556,E01013788,E02002863
spk-m-54645,male,E00069556_HH000040,2,E00069556,E01013788,E02002863
spk-m-54972,male,E00069556_HH000064,3,E00069556,E01013788,E02002863
spk-m-54756,male,E00069556_HH000049,2,E00069556,E01013788,E02002863
spk-m-54862,male,E00069556_HH000058,2,E00069556,E01013788,E02002863
spk-m-54541,male,E00069556_HH000030,2,E00069556,E01013788,E02002863
spk-m-54625,male,E00069556_HH000039,2,E00069556,E01013788,E02002863
spk-m-54578,male,E00069556_HH000034,2,E00069556,E01013788,E02002863
spk-m-54802,male,E00069556_HH000054,2,E00069556,E01013788,E02002863
spk-m-54907,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-m-54617,male,E00069556_HH000038,2,E00069556,E01013788,E02002863
spk-m-54733,male,E00069556_HH000047,2,E00069556,E01013788,E02002863
spk-m-54508,male,E00069556_HH000026,2,E00069556,E01013788,E02002863
spk-m-54962,male,E00069556_HH000063,4,E00069556,E01013788,E02002863
spk-m-54630,male,E00069556_HH000039,2,E00069556,E01013788,E02002863
spk-m-54678,male,E00069556_HH000041,2,E00069556,E01013788,E02002863
spk-m-54959,male,E00069556_HH000063,4,E00069556,E01013788,E02002863
spk-m-54521,male,E00069556_HH000028,2,E00069556,E01013788,E02002863
spk-f-56063,female,E00069556_HH000024,2,E00069556,E01013788,E02002863
spk-m-54942,male,E00069556_HH000062,5,E00069556,E01013788,E02002863
spk-f-55486,female,E00069556_HH000002,1,E00069556,E01013788,E02002863
spk-m-54602,male,E00069556_HH000036,2,E00069556,E01013788,E02002863
spk-f-55959,female,E00069556_HH000020,2,E00069556,E01013788,E02002863
spk-f-55500,female,E00069556_HH000003,1,E00069556,E01013788,E02002863
spk-f-55965,female,E00069556_HH000021,2,E00069556,E01013788,E02002863
spk-m-54900,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-m-54890,male,E00069556_HH000059,2,E00069556,E01013788,E02002863
spk-m-54801,male,E00069556_HH000053,2,E00069556,E01013788,E02002863
spk-m-54945,male,E00069556_HH000062,5,E00069556,E01013788,E02002863
spk-m-54732,male,E00069556_HH000047,2,E00069556,E01013788,E02002863
spk-m-54799,male,E00069556_HH000053,2,E00069556,E01013788,E02002863
spk-m-54775,male,E00069556_HH000051,2,E00069556,E01013788,E02002863
spk-m-54995,male,E00069556_HH000065,3,E00069556,E01013788,E02002863
spk-f-55935,female,E00069556_HH000020,2,E00069556,E01013788,E02002863
spk-m-54634,male,E00069556_HH000040,2,E00069556,E01013788,E02002863
spk-m-54719,male,E00069556_HH000045,2,E00069556,E01013788,E02002863
spk-m-54919,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-f-55805,female,E00069556_HH000015,1,E00069556,E01013788,E02002863
spk-m-54836,male,E00069556_HH000056,2,E00069556,E01013788,E02002863
spk-m-54590,male,E00069556_HH000035,2,E00069556,E01013788,E02002863
spk-m-54897,male,E00069556_HH000061,6,E00069556,E01013788,E02002863
spk-m-55120,male,E00069557_HH000045,2,E00069557,E01013788,E02002863
spk-m-55281,male,E00069557_HH000065,2,E00069557,E01013788,E02002863
spk-f-56628,female,E00069557_HH000026,2,E00069557,E01013788,E02002863
spk-m-55047,male,E00069557_HH000036,2,E00069557,E01013788,E02002863
spk-m-55237,male,E00069557_HH000058,2,E00069557,E01013788,E02002863
spk-m-55421,male,E00069557_HH000073,4,E00069557,E01013788,E02002863
spk-m-55180,male,E00069557_HH000052,2,E00069557,E01013788,E02002863
spk-m-55302,male,E00069557_HH000068,2,E00069557,E01013788,E02002863
spk-m-55412,male,E00069557_HH000073,4,E00069557,E01013788,E02002863
spk-f-56256,female,E00069557_HH000013,1,E00069557,E01013788,E02002863
spk-f-56585,female,E00069557_HH000024,2,E00069557,E01013788,E02002863
spk-m-55023,male,E00069557_HH000033,2,E00069557,E01013788,E02002863
spk-f-56337,female,E00069557_HH000020,1,E00069557,E01013788,E02002863
spk-m-55269,male,E00069557_HH000063,2,E00069557,E01013788,E02002863
spk-m-55292,male,E00069557_HH000066,2,E00069557,E01013788,E02002863
spk-m-55438,male,E00069557_HH000074,3,E00069557,E01013788,E02002863
spk-f-56576,female,E00069557_HH000024,2,E00069557,E01013788,E02002863
